Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,liked,playlist_origin
Rotten,LOUIE,Kenny Beats,2022-08-31,106186,38,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.76,0.398,0.0,-7.441,1.0,0.149,0.124,0.303,0.0688,0.424,83.093,50.0,df_fav_albums
That Third Thing,LOUIE,Kenny Beats,2022-08-31,130425,26,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.658,0.454,1.0,-12.948,0.0,0.312,0.64,0.398,0.11,0.569,80.773,50.0,df_fav_albums
The Perch,LOUIE,Kenny Beats,2022-08-31,99760,27,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.525,0.378,0.0,-12.609,1.0,0.153,0.564,0.246,0.109,0.383,180.031,50.0,df_fav_albums
Is This Real? (Can You Hear Yourself?),Natural Brown Prom Queen,Sudan Archives,2022-09-09,42280,21,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.286,0.209,3.0,-12.302,0.0,0.0333,0.929,0.0303,0.115,0.145,129.899,50.0,df_fav_albums
Drop 10,LOUIE,Kenny Beats,2022-08-31,88213,28,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.697,0.634,9.0,-8.572,0.0,0.195,0.183,0.00261,0.546,0.667,87.993,50.0,df_fav_albums
Last Words,LOUIE,Kenny Beats,2022-08-31,109586,44,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.685,0.662,5.0,-7.733,0.0,0.283,0.448,0.0433,0.412,0.735,147.177,50.0,df_fav_albums
Eternal,LOUIE,Kenny Beats,2022-08-31,124586,29,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.587,0.624,4.0,-7.679,0.0,0.437,0.0694,0.00611,0.498,0.341,90.016,50.0,df_fav_albums
Get Around,LOUIE,Kenny Beats,2022-08-31,159306,28,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.354,0.666,11.0,-7.351,1.0,0.0744,0.13,0.483,0.122,0.544,144.279,50.0,df_fav_albums
Still,LOUIE,Kenny Beats,2022-08-31,162240,39,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.619,0.702,1.0,-7.847,0.0,0.124,0.185,0.0531,0.174,0.84,140.854,50.0,df_fav_albums
Hooper,LOUIE,Kenny Beats,2022-08-31,87093,29,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.635,0.786,1.0,-7.5,0.0,0.237,0.0112,0.00567,0.773,0.356,135.12,50.0,df_fav_albums
Family Tree,LOUIE,Kenny Beats,2022-08-31,133546,38,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.841,0.716,10.0,-6.49,0.0,0.135,0.0707,0.00584,0.45,0.827,88.029,50.0,df_fav_albums
So They Say,LOUIE,Kenny Beats,2022-08-31,85106,36,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.72,0.837,6.0,-7.576,1.0,0.203,0.096,0.000147,0.942,0.604,96.027,50.0,df_fav_albums
NBPQ (Topless),Natural Brown Prom Queen,Sudan Archives,2022-09-09,228173,29,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.516,0.827,0.0,-6.085,1.0,0.115,0.0569,0.000883,0.103,0.45,128.461,50.0,df_fav_albums
Ciara,Natural Brown Prom Queen,Sudan Archives,2022-09-09,215613,26,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.731,0.636,9.0,-7.384,0.0,0.0725,0.151,3.64e-05,0.707,0.342,119.984,50.0,df_fav_albums
Milk Me,Natural Brown Prom Queen,Sudan Archives,2022-09-09,177853,21,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.691,0.678,0.0,-7.312,1.0,0.042,0.16,0.494,0.133,0.575,156.0,50.0,df_fav_albums
The Rain,The Efferusphere,Big Wild,2022-09-09,155139,16,"electronic, hip-hop, glitch-hop, instrumental hip-hop, hip hop, ambient, usa, american, glitch hop, abstract hip-hop",Opposition,0.353,0.363,8.0,-12.067,0.0,0.0301,0.908,0.762,0.101,0.148,90.089,50.0,df_fav_albums
OMGarden,The Efferusphere,Big Wild,2022-09-09,233336,29,"electronic, hip-hop, glitch-hop, instrumental hip-hop, hip hop, ambient, usa, american, glitch hop, abstract hip-hop",Opposition,0.762,0.579,5.0,-5.201,0.0,0.0399,0.0486,8.33e-05,0.0944,0.539,118.489,50.0,df_fav_albums
Don't Rush,The Efferusphere,Big Wild,2022-09-09,126549,21,"electronic, hip-hop, glitch-hop, instrumental hip-hop, hip hop, ambient, usa, american, glitch hop, abstract hip-hop",Opposition,0.315,0.172,2.0,-21.102,1.0,0.0348,0.712,0.715,0.64,0.218,110.31,50.0,df_fav_albums
Red Sun,The Efferusphere,Big Wild,2022-09-09,232444,25,"electronic, hip-hop, glitch-hop, instrumental hip-hop, hip hop, ambient, usa, american, glitch hop, abstract hip-hop",Opposition,0.594,0.867,11.0,-3.876,0.0,0.0429,0.03,0.000916,0.0769,0.416,113.988,50.0,df_fav_albums
The Efferusphere,The Efferusphere,Big Wild,2022-09-09,168920,32,"electronic, hip-hop, glitch-hop, instrumental hip-hop, hip hop, ambient, usa, american, glitch hop, abstract hip-hop",Opposition,0.478,0.256,8.0,-10.053,1.0,0.0302,0.967,0.0646,0.111,0.109,72.915,50.0,df_fav_albums
#513,Natural Brown Prom Queen,Sudan Archives,2022-09-09,164386,20,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.626,0.771,1.0,-5.799,1.0,0.163,0.284,0.00132,0.112,0.646,79.15,50.0,df_fav_albums
Yellow Brick Road,Natural Brown Prom Queen,Sudan Archives,2022-09-09,157466,26,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.502,0.741,1.0,-5.621,1.0,0.432,0.206,0.0305,0.371,0.165,174.626,50.0,df_fav_albums
Homesick (Gorgeous & Arrogant),Natural Brown Prom Queen,Sudan Archives,2022-09-09,240133,22,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.493,0.45,4.0,-6.463,0.0,0.0977,0.0765,0.00454,0.185,0.114,113.63,50.0,df_fav_albums
Freakalizer,Natural Brown Prom Queen,Sudan Archives,2022-09-09,230013,30,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.826,0.805,3.0,-5.784,0.0,0.0435,0.0323,0.000112,0.085,0.62,122.715,50.0,df_fav_albums
Do Your Thing (Refreshing Springs),Natural Brown Prom Queen,Sudan Archives,2022-09-09,52360,17,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.54,0.694,3.0,-8.495,0.0,0.0985,0.71,4.7e-06,0.239,0.261,94.838,50.0,df_fav_albums
TDLY (Homegrown Land),Natural Brown Prom Queen,Sudan Archives,2022-09-09,177306,21,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.571,0.777,3.0,-5.513,0.0,0.0791,0.0219,0.0155,0.178,0.477,119.911,50.0,df_fav_albums
FLUE,Natural Brown Prom Queen,Sudan Archives,2022-09-09,189146,20,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.438,0.621,0.0,-5.339,0.0,0.0481,0.261,0.000389,0.112,0.373,93.286,50.0,df_fav_albums
It's Already Done,Natural Brown Prom Queen,Sudan Archives,2022-09-09,68000,18,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.493,0.584,1.0,-7.582,0.0,0.289,0.341,0.527,0.16,0.812,79.498,50.0,df_fav_albums
Copycat (Broken Notions),Natural Brown Prom Queen,Sudan Archives,2022-09-09,146000,21,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.646,0.724,1.0,-6.103,0.0,0.123,0.0274,0.109,0.353,0.303,119.897,50.0,df_fav_albums
ChevyS10,Natural Brown Prom Queen,Sudan Archives,2022-09-09,370320,26,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.683,0.605,11.0,-7.179,0.0,0.0404,0.0553,0.000112,0.117,0.31,120.022,50.0,df_fav_albums
OMG BRITT,Natural Brown Prom Queen,Sudan Archives,2022-09-09,172266,25,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.787,0.666,1.0,-7.697,1.0,0.0772,0.0249,1.29e-05,0.162,0.174,119.959,50.0,df_fav_albums
Loyal (EDD),Natural Brown Prom Queen,Sudan Archives,2022-09-09,147426,24,"female vocalist, rnb, soul, experimental, violin, usa, ohio, electronic, stones throw, hip-hop",Stones Throw Records,0.685,0.524,8.0,-8.552,1.0,0.0418,0.0635,0.708,0.135,0.405,120.013,50.0,df_fav_albums
Hold My Head,LOUIE,Kenny Beats,2022-08-31,106866,45,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.627,0.791,5.0,-6.422,0.0,0.127,0.00365,1.05e-06,0.595,0.545,144.06,50.0,df_fav_albums
Parenthesis,LOUIE,Kenny Beats,2022-08-31,131253,32,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.666,0.494,1.0,-5.951,1.0,0.0588,0.387,0.923,0.254,0.621,176.153,50.0,df_fav_albums
Leonard,LOUIE,Kenny Beats,2022-08-31,80893,27,"beats, the police, hip-hop, electronic, hip hop, instrumental hip-hop, instrumental, rap, american, producer",XL Recordings,0.489,0.483,4.0,-13.472,0.0,0.173,0.965,0.000508,0.829,0.78,135.331,50.0,df_fav_albums
Big Mountain,I'm Sweating All the Time,Wormy,2022-08-26,287737,33,"indie, alternative, new york, indie pop, singer-songwriter, usa, american, 2020s",Better Company Records LLC,0.542,0.466,0.0,-9.218,1.0,0.03,0.596,0.00997,0.121,0.149,137.012,50.0,df_fav_albums
Outro,I'm Sweating All the Time,Wormy,2022-08-26,222946,2,"indie, alternative, new york, indie pop, singer-songwriter, usa, american, 2020s",Better Company Records LLC,0.591,0.405,0.0,-10.906,0.0,0.278,0.804,1.08e-06,0.116,0.379,108.361,50.0,df_fav_albums
West Palm Beach,I'm Sweating All the Time,Wormy,2022-08-26,293081,4,"indie, alternative, new york, indie pop, singer-songwriter, usa, american, 2020s",Better Company Records LLC,0.338,0.414,0.0,-11.882,1.0,0.0456,0.914,2.04e-05,0.11,0.119,127.85,50.0,df_fav_albums
Piss Pants,I'm Sweating All the Time,"Wormy,Little Hag",2022-08-26,37546,3,"indie, alternative, new york, indie pop, singer-songwriter, usa, american, 2020s",Better Company Records LLC,0.542,0.467,11.0,-7.556,0.0,0.352,0.583,1.73e-06,0.674,0.895,141.603,50.0,df_fav_albums
Parking Brake,I'm Sweating All the Time,Wormy,2022-08-26,238000,5,"indie, alternative, new york, indie pop, singer-songwriter, usa, american, 2020s",Better Company Records LLC,0.545,0.294,10.0,-12.221,1.0,0.0547,0.873,0.0114,0.109,0.0723,139.972,50.0,df_fav_albums
Steve M. Grocery,I'm Sweating All the Time,Wormy,2022-08-26,165600,7,"indie, alternative, new york, indie pop, singer-songwriter, usa, american, 2020s",Better Company Records LLC,0.676,0.175,5.0,-12.289,1.0,0.286,0.955,3.23e-05,0.11,0.351,80.166,50.0,df_fav_albums
Juno,I'm Sweating All the Time,Wormy,2022-08-26,226666,5,"indie, alternative, new york, indie pop, singer-songwriter, usa, american, 2020s",Better Company Records LLC,0.599,0.687,5.0,-10.596,1.0,0.0437,0.378,0.551,0.0849,0.548,165.997,50.0,df_fav_albums
Maynard,I'm Sweating All the Time,Wormy,2022-08-26,318750,7,"indie, alternative, new york, indie pop, singer-songwriter, usa, american, 2020s",Better Company Records LLC,0.544,0.885,7.0,-8.717,1.0,0.0396,0.188,0.0293,0.322,0.276,90.001,50.0,df_fav_albums
Gatorade,I'm Sweating All the Time,Wormy,2022-08-26,183007,9,"indie, alternative, new york, indie pop, singer-songwriter, usa, american, 2020s",Better Company Records LLC,0.605,0.596,6.0,-8.839,1.0,0.0535,0.445,1.7e-06,0.163,0.188,122.109,50.0,df_fav_albums
Intro,I'm Sweating All the Time,Wormy,2022-08-26,69065,4,"indie, alternative, new york, indie pop, singer-songwriter, usa, american, 2020s",Better Company Records LLC,0.545,0.425,10.0,-10.861,0.0,0.268,0.867,0.0,0.106,0.304,86.685,50.0,df_fav_albums
"i'm just afraid, i'm so afraid",can you see me?,MARO,2022-08-26,201158,26,"pop, portuguese, eurovision, jazz, portugal, eurovision 2022, indie, eurovision song contest, esc, esc 2022","SECCA Records, Distributed by Venice Music",0.444,0.18,8.0,-16.813,0.0,0.026,0.957,9.16e-05,0.102,0.184,76.857,50.0,df_fav_albums
can you see me?,can you see me?,MARO,2022-08-26,197994,42,"pop, portuguese, eurovision, jazz, portugal, eurovision 2022, indie, eurovision song contest, esc, esc 2022","SECCA Records, Distributed by Venice Music",0.656,0.465,8.0,-10.223,0.0,0.0407,0.794,0.000625,0.105,0.642,141.902,50.0,df_fav_albums
secrets i'm trying to keep,can you see me?,MARO,2022-08-26,245788,24,"pop, portuguese, eurovision, jazz, portugal, eurovision 2022, indie, eurovision song contest, esc, esc 2022","SECCA Records, Distributed by Venice Music",0.271,0.257,11.0,-13.902,1.0,0.036,0.777,0.00326,0.113,0.312,149.858,50.0,df_fav_albums
but now i let you go,can you see me?,MARO,2022-08-26,186160,23,"pop, portuguese, eurovision, jazz, portugal, eurovision 2022, indie, eurovision song contest, esc, esc 2022","SECCA Records, Distributed by Venice Music",0.416,0.225,10.0,-11.93,1.0,0.029,0.741,0.000751,0.0894,0.271,133.867,50.0,df_fav_albums
like we're wired,can you see me?,MARO,2022-08-26,244814,30,"pop, portuguese, eurovision, jazz, portugal, eurovision 2022, indie, eurovision song contest, esc, esc 2022","SECCA Records, Distributed by Venice Music",0.492,0.495,5.0,-11.022,1.0,0.0301,0.524,0.00158,0.127,0.349,134.978,50.0,df_fav_albums
juro que vi flores,can you see me?,"MARO,Milton Nascimento",2022-08-26,274005,29,"pop, portuguese, eurovision, jazz, portugal, eurovision 2022, indie, eurovision song contest, esc, esc 2022","SECCA Records, Distributed by Venice Music",0.351,0.159,11.0,-13.977,0.0,0.0344,0.955,0.0,0.148,0.226,119.981,50.0,df_fav_albums
crazy world we live in,can you see me?,MARO,2022-08-26,246298,23,"pop, portuguese, eurovision, jazz, portugal, eurovision 2022, indie, eurovision song contest, esc, esc 2022","SECCA Records, Distributed by Venice Music",0.264,0.157,4.0,-16.065,0.0,0.0345,0.906,0.000158,0.106,0.0733,143.184,50.0,df_fav_albums
Ignore Tenderness,PRE PLEASURE,Julia Jacklin,2022-08-26,188390,0,"female vocalist, female vocalist, singer-songwriter, folk, indie folk, indie, australian, indie rock, indie pop, australia",Polyvinyl Records,0.586,0.389,1.0,-10.686,1.0,0.0592,0.459,0.00161,0.0958,0.659,92.341,50.0,df_fav_albums
Open Water,Hidden Youth,Surfaces,2022-08-26,215368,0,"pop, indie, soul, usa, indie pop, american, rnb, progressive deathcore, surf, sunshine pop",Surfaces Music / 10K Projects,0.578,0.671,9.0,-5.67,0.0,0.0262,0.112,0.523,0.0999,0.536,82.488,50.0,df_fav_albums
Hold Onto Me Baby,Hidden Youth,"Surfaces,Felly",2022-08-26,224832,0,"pop, indie, soul, usa, indie pop, american, rnb, progressive deathcore, surf, sunshine pop",Surfaces Music / 10K Projects,0.779,0.57,5.0,-7.627,1.0,0.0314,0.112,0.0,0.0747,0.757,115.037,50.0,df_fav_albums
Find A Way,Hidden Youth,Surfaces,2022-08-26,149493,0,"pop, indie, soul, usa, indie pop, american, rnb, progressive deathcore, surf, sunshine pop",Surfaces Music / 10K Projects,0.633,0.658,1.0,-9.039,1.0,0.0372,0.344,0.000397,0.157,0.507,119.978,50.0,df_fav_albums
Brand New,Hidden Youth,Surfaces,2022-08-26,137461,0,"pop, indie, soul, usa, indie pop, american, rnb, progressive deathcore, surf, sunshine pop",Surfaces Music / 10K Projects,0.744,0.723,9.0,-5.294,1.0,0.0298,0.146,5.67e-06,0.356,0.899,128.053,50.0,df_fav_albums
Champagne,Hidden Youth,Surfaces,2022-08-26,160622,0,"pop, indie, soul, usa, indie pop, american, rnb, progressive deathcore, surf, sunshine pop",Surfaces Music / 10K Projects,0.626,0.616,7.0,-6.638,1.0,0.0529,0.00528,0.000342,0.0905,0.58,79.008,50.0,df_fav_albums
What's Been On Your Mind?,Hidden Youth,Surfaces,2022-08-26,172490,0,"pop, indie, soul, usa, indie pop, american, rnb, progressive deathcore, surf, sunshine pop",Surfaces Music / 10K Projects,0.736,0.667,1.0,-4.716,1.0,0.0303,0.0158,0.0,0.131,0.774,116.973,50.0,df_fav_albums
Rooftops,Hidden Youth,Surfaces,2022-08-26,180248,0,"pop, indie, soul, usa, indie pop, american, rnb, progressive deathcore, surf, sunshine pop",Surfaces Music / 10K Projects,0.73,0.368,3.0,-9.464,1.0,0.0708,0.182,1.62e-05,0.0782,0.225,98.028,50.0,df_fav_albums
Falling Again,Hidden Youth,Surfaces,2022-08-26,227544,0,"pop, indie, soul, usa, indie pop, american, rnb, progressive deathcore, surf, sunshine pop",Surfaces Music / 10K Projects,0.696,0.742,10.0,-5.08,1.0,0.026,0.0869,2.63e-06,0.13,0.681,93.966,50.0,df_fav_albums
I Can't Help But Feel,Hidden Youth,Surfaces,2022-08-26,178780,0,"pop, indie, soul, usa, indie pop, american, rnb, progressive deathcore, surf, sunshine pop",Surfaces Music / 10K Projects,0.722,0.71,1.0,-4.553,0.0,0.0315,0.333,0.0,0.126,0.722,115.004,50.0,df_fav_albums
It Only Takes Two,Hidden Youth,Surfaces,2022-08-26,158604,0,"pop, indie, soul, usa, indie pop, american, rnb, progressive deathcore, surf, sunshine pop",Surfaces Music / 10K Projects,0.403,0.608,7.0,-6.482,1.0,0.11,0.23,4.57e-06,0.1,0.844,70.024,50.0,df_fav_albums
Golden Hour,Hidden Youth,Surfaces,2022-08-26,179038,0,"pop, indie, soul, usa, indie pop, american, rnb, progressive deathcore, surf, sunshine pop",Surfaces Music / 10K Projects,0.652,0.628,6.0,-5.761,0.0,0.0397,0.124,0.0,0.116,0.353,129.987,50.0,df_fav_albums
Into The Desert,Hidden Youth,Surfaces,2022-08-26,60120,0,"pop, indie, soul, usa, indie pop, american, rnb, progressive deathcore, surf, sunshine pop",Surfaces Music / 10K Projects,0.505,0.273,2.0,-20.475,1.0,0.0699,0.926,0.853,0.134,0.372,86.675,50.0,df_fav_albums
Be Careful With Yourself,PRE PLEASURE,Julia Jacklin,2022-08-26,227841,0,"female vocalist, female vocalist, singer-songwriter, folk, indie folk, indie, australian, indie rock, indie pop, australia",Polyvinyl Records,0.537,0.686,4.0,-6.902,1.0,0.0248,0.0147,0.00761,0.115,0.645,100.199,50.0,df_fav_albums
Magic,PRE PLEASURE,Julia Jacklin,2022-08-26,178004,0,"female vocalist, female vocalist, singer-songwriter, folk, indie folk, indie, australian, indie rock, indie pop, australia",Polyvinyl Records,0.575,0.248,0.0,-13.013,1.0,0.0257,0.844,0.0172,0.117,0.414,145.999,50.0,df_fav_albums
Moviegoer,PRE PLEASURE,Julia Jacklin,2022-08-26,226279,0,"female vocalist, female vocalist, singer-songwriter, folk, indie folk, indie, australian, indie rock, indie pop, australia",Polyvinyl Records,0.737,0.2,0.0,-11.709,1.0,0.0428,0.752,0.0042,0.114,0.323,74.503,50.0,df_fav_albums
Less Of A Stranger,PRE PLEASURE,Julia Jacklin,2022-08-26,271349,0,"female vocalist, female vocalist, singer-songwriter, folk, indie folk, indie, australian, indie rock, indie pop, australia",Polyvinyl Records,0.326,0.0524,0.0,-18.303,1.0,0.0414,0.95,0.0008,0.111,0.115,81.817,50.0,df_fav_albums
Too In Love To Die,PRE PLEASURE,Julia Jacklin,2022-08-26,215795,0,"female vocalist, female vocalist, singer-songwriter, folk, indie folk, indie, australian, indie rock, indie pop, australia",Polyvinyl Records,0.29,0.0938,6.0,-14.634,0.0,0.035,0.96,2.06e-06,0.272,0.0881,129.648,50.0,df_fav_albums
Rest Of My Night,Here Goes Nothing!,Adam Melchor,2022-10-21,215026,18,"folk, indie pop, singer-songwriter, american, indie folk, male vocalists, 2010s, new jersey, new jersey indie, 2020s",R&R Digital/Warner Records,0.342,0.274,10.0,-9.794,1.0,0.0342,0.741,0.0159,0.142,0.31,156.142,50.0,df_fav_albums
Too True,Hope's Convenience,Ivy Wye,2022-04-15,246638,0,,Ivy Wye,0.412,0.3,10.0,-11.685,0.0,0.029,0.688,0.000547,0.125,0.391,74.983,50.0,df_fav_albums
Choose Yr Ramone,OUTOFBODY,Dazy,2022-10-28,93723,3,"indie pop, indie rock, power pop, usa, noise pop, cactus club",Lame-O Records,0.406,0.939,3.0,-6.044,1.0,0.0715,0.00194,0.0,0.78,0.571,120.009,50.0,df_fav_albums
Motionless Parade,OUTOFBODY,Dazy,2022-10-28,137123,3,"indie pop, indie rock, power pop, usa, noise pop, cactus club",Lame-O Records,0.476,0.613,11.0,-6.199,1.0,0.0312,0.00415,0.000102,0.12,0.479,100.083,50.0,df_fav_albums
